"Begin Time - ss.msec","End Time - ss.msec","Duration - ss.msec","vcm@CHI","xds@FA1","FA1","mwu@CHI","File"
18457.53,18458.635,1.105,,"T","mame xt'uxajat, mame xt'uxajat.",,"7326.eaf"
18460.498,18460.902,0.404,,"T","mm mm.",,"7326.eaf"
18465.527,18465.88,0.353,"C",,,"1","7326.eaf"
18472.779,18475.411,2.632,,"U","ijk'a la jbalanta ta kala ajch'alele.",,"7326.eaf"
18479.796,18480.062,0.266,"C",,,"1","7326.eaf"
18481.082,18481.186,0.104,"C",,,"1","7326.eaf"
18481.186,18481.447,0.261,"C","U","ya xba jchuk xan i.","1","7326.eaf"
18481.447,18481.844,0.397,,"U","ya xba jchuk xan i.",,"7326.eaf"
18481.844,18482.25,0.406,"C","U","ya xba jchuk xan i.","1","7326.eaf"
18482.25,18482.288,0.038,,"U","ya xba jchuk xan i.",,"7326.eaf"
18482.769,18482.812,0.043,,"T","jmm xi.",,"7326.eaf"
18482.812,18483.172,0.36,"C","T","jmm xi.","1","7326.eaf"
18483.172,18483.64,0.468,,"T","jmm xi.",,"7326.eaf"
18483.64,18483.968,0.328,"N","T","jmm xi.",,"7326.eaf"
18483.968,18484.096,0.128,,"T","jmm xi.",,"7326.eaf"
18484.562,18484.796,0.234,"C",,,"1","7326.eaf"
18488.876,18489.062,0.186,"C",,,"1","7326.eaf"
18491.078,18491.438,0.36,"C",,,"1","7326.eaf"
18492.127,18493.395,1.268,,"T","la'me, ay me ajch'al tee.",,"7326.eaf"
18497.075,18497.44,0.365,"C",,,"1","7326.eaf"
18498.484,18498.876,0.392,"C",,,"1","7326.eaf"
18499.75,18500.104,0.354,"C",,,"1","7326.eaf"
18500.39,18500.629,0.239,,"T","jmm.",,"7326.eaf"
18501.938,18502.187,0.249,"C",,,"1","7326.eaf"
18502.647,18503.103,0.456,,"T","jmm.",,"7326.eaf"
18503.992,18504.353,0.361,"C",,,"1","7326.eaf"
18505.968,18506.61,0.642,"C",,,"1","7326.eaf"
18506.75,18507.193,0.443,,"T","jmm.",,"7326.eaf"
18507.718,18508.267,0.549,"C",,,"1","7326.eaf"
18509.257,18509.54,0.283,"C",,,"1","7326.eaf"
18510.656,18510.968,0.312,"C",,,"1","7326.eaf"
18511.254,18511.629,0.375,,"T","jmm.",,"7326.eaf"
18512.328,18513.398,1.07,"C",,,"1","7326.eaf"
18514.418,18516.5,2.082,"N",,,,"7326.eaf"
18518.032,18518.61,0.578,"C",,,"1","7326.eaf"
18519.583,18521.39,1.807,"C",,,"1","7326.eaf"
18522.594,18524.672,2.078,"N",,,,"7326.eaf"
18525.254,18527.72,2.466,,"T","am ch'i am am.",,"7326.eaf"
18528.847,18530.102,1.255,"C",,,"1","7326.eaf"
18530.102,18530.195,0.093,"C","T","<xi'> [: ya axi'].","1","7326.eaf"
18530.195,18530.602,0.407,,"T","<xi'> [: ya axi'].",,"7326.eaf"
18533.629,18533.924,0.295,"C",,,"1","7326.eaf"
18534.227,18534.876,0.649,,"T","<xi' ch'i> [: ya axi'  ch'i].",,"7326.eaf"
18536.828,18537.156,0.328,"C",,,"1","7326.eaf"
18537.65,18537.912,0.262,"C",,,"1","7326.eaf"
18537.913,18538.734,0.821,,"T","<xi'> [: ya axi'].",,"7326.eaf"
18539.867,18542.04,2.173,,"T","ma xt'uxajat i, mame xt'uxajat mame' xt'uxajat.",,"7326.eaf"
18542.614,18543.307,0.693,,"T","teklan i.",,"7326.eaf"
18544.172,18544.546,0.374,"N",,,,"7326.eaf"
18544.657,18545.809,1.152,,"T","teklan pasa tulan.",,"7326.eaf"
18545.816,18547.328,1.512,,"T","jich mene, t'uch xi.",,"7326.eaf"
18548.008,18549.742,1.734,,"T","jich mene, tejk'atix mee lai mene.",,"7326.eaf"
18554.844,18555.229,0.385,"C",,,"1","7326.eaf"
18555.471,18556.139,0.668,,"T","jmm.",,"7326.eaf"
18557.672,18558.314,0.642,"C",,,"1","7326.eaf"
18559.578,18559.844,0.266,"C",,,"1","7326.eaf"
18561.812,18562.046,0.234,"C",,,"1","7326.eaf"
18562.766,18563.328,0.562,"C",,,"1","7326.eaf"
18563.75,18564.954,1.204,"C",,,"1","7326.eaf"
18565.252,18565.624,0.372,"C",,,"1","7326.eaf"
18566.468,18566.751,0.283,"C",,,"1","7326.eaf"
18566.751,18567.124,0.373,"C","T","am@c!","1","7326.eaf"
18567.124,18567.156,0.032,,"T","am@c!",,"7326.eaf"
18568.36,18568.906,0.546,"C",,,"1","7326.eaf"
18569.688,18570.594,0.906,"C",,,"1","7326.eaf"
18571.376,18572.032,0.656,"C",,,,"7326.eaf"
18572.752,18574.122,1.37,"C",,,"M","7326.eaf"
18575.178,18575.361,0.183,"C",,,"M","7326.eaf"
18575.361,18575.578,0.217,"C","T","am!","M","7326.eaf"
18575.578,18575.786,0.208,,"T","am!",,"7326.eaf"
18576.89,18577.683,0.793,,"T","binti ya wixlanlai?",,"7326.eaf"
18578.87,18580.584,1.714,,"T","yay ma xaxujt'ilaben.",,"7326.eaf"
18590.829,18591.308,0.479,"C",,,"1","7326.eaf"
18596.397,18598.274,1.877,,"T","ma xt'uxajat i, xt'uxajat, ma xt'uxajat.",,"7326.eaf"
18599.479,18600.062,0.583,,"T","naklan i.",,"7326.eaf"
18600.062,18600.275,0.213,"N","T","naklan i.",,"7326.eaf"
18600.275,18600.278,0.003,,"T","naklan i.",,"7326.eaf"
18601.468,18602.461,0.993,,"C","ma to xju' yu'un.",,"7326.eaf"
18602.97,18603.14,0.17,"C",,,"1","7326.eaf"
18603.256,18604.79,1.534,,"C","ma to xju' yu'un lek.",,"7326.eaf"
18607.167,18607.948,0.781,,"C","aa ja.",,"7326.eaf"
18611.213,18612.872,1.659,,"C","ma xatsakbe, ja' jich a mene.",,"7326.eaf"
18613.513,18613.919,0.406,"C",,,"1","7326.eaf"
18614.077,18614.614,0.537,,"T","jmm.",,"7326.eaf"
18616.759,18617.918,1.159,,"C","ak'bil jilel.",,"7326.eaf"
18619.311,18619.91,0.599,,"T","jmm.",,"7326.eaf"
18622.09,18623.889,1.799,,"C","ma xkil, <yu'> [: yu'un ] yakal ek' i ma.",,"7326.eaf"
18626.004,18628.311,2.307,,"C","ay i ma, ju'uk kala me' ma xatsakbe.",,"7326.eaf"
18628.348,18630.225,1.877,,"C","ya kaytik utel awa'ye, ya me xtal bel ta ich'el.",,"7326.eaf"
18631.985,18632.709,0.724,,"C","jmm.",,"7326.eaf"
18639.42,18642.065,2.645,,"C","chenek' akili, ma yu'unuk ma jna' jlok'es ya awil.",,"7326.eaf"
18642.946,18644.938,1.992,,"C","mm, ma xawajts'esbe ajch'me ini.",,"7326.eaf"
18645.639,18647.176,1.537,,"C","ajch' me i bi yich'oji.",,"7326.eaf"
18647.629,18648.6,0.971,,"C","ma xawajts'esix a.",,"7326.eaf"
18649.885,18650.467,0.582,,"C","ajch'.",,"7326.eaf"
23202.444,23203.468,1.024,"N",,,,"7326.eaf"
23211.36,23212.638,1.278,"N",,,,"7326.eaf"
23224.046,23225.282,1.236,"C",,,,"7326.eaf"
23237.532,23237.954,0.422,"N",,,,"7326.eaf"
23241.046,23242.984,1.938,"N",,,,"7326.eaf"
23271.544,23275.052,3.508,"Y",,,,"7326.eaf"
23293.594,23295.61,2.016,"C",,,,"7326.eaf"
26876.11,26876.594,0.484,"C",,,,"7326.eaf"
26877.788,26878.124,0.336,"N",,,,"7326.eaf"
26878.844,26879.704,0.86,"C",,,"M","7326.eaf"
26879.788,26880.887,1.099,,"T","ila ban i ba tajinan.",,"7326.eaf"
26880.887,26881.267,0.38,"C","T","ila ban i ba tajinan.","1","7326.eaf"
26881.267,26881.296,0.029,"C",,,"1","7326.eaf"
26881.563,26882.619,1.056,,"T","ba tajinan.",,"7326.eaf"
26882.984,26883.828,0.844,"C",,,"M","7326.eaf"
26884.295,26885.45,1.155,,"T","tajinan te amene.",,"7326.eaf"
26886.38,26886.873,0.493,,"T","ila.",,"7326.eaf"
26887.647,26888.577,0.93,,"T","bajt ch'i.",,"7326.eaf"
26888.845,26890.5,1.655,"C",,,"1","7326.eaf"
26890.837,26892.231,1.394,,"T","into ts'akal kich'o.",,"7326.eaf"
26892.624,26894.287,1.663,"C",,,"M","7326.eaf"
26894.287,26894.562,0.275,"C","T","lek?","M","7326.eaf"
26894.562,26894.921,0.359,,"T","lek?",,"7326.eaf"
26895.296,26896.656,1.36,"N",,,,"7326.eaf"
26899.828,26900.938,1.11,"C",,,,"7326.eaf"
26902.715,26903.406,0.691,"C",,,,"7326.eaf"
26904.234,26904.954,0.72,"C",,,"M","7326.eaf"
26906.484,26907.438,0.954,"C",,,"M","7326.eaf"
26912.922,26913.692,0.77,"C",,,"1","7326.eaf"
26917.296,26919.832,2.536,"N",,,,"7326.eaf"
26920.532,26921.86,1.328,"N",,,,"7326.eaf"
26926.406,26927.172,0.766,"N",,,,"7326.eaf"
26928.704,26929.516,0.812,"C",,,"M","7326.eaf"
26931.25,26931.562,0.312,"C",,,"M","7326.eaf"
27003.89,27004.636,0.746,"C",,,"1","7326.eaf"
27005.546,27006.815,1.269,"C",,,"1","7326.eaf"
27008.0,27008.844,0.844,"N",,,,"7326.eaf"
27009.128,27011.469,2.341,"N",,,,"7326.eaf"
27012.218,27014.309,2.091,"N",,,,"7326.eaf"
27015.0,27016.36,1.36,"C",,,,"7326.eaf"
27020.218,27021.094,0.876,"C",,,,"7326.eaf"
27021.876,27022.14,0.264,"C",,,"1","7326.eaf"
27023.0,27023.923,0.923,"C",,,,"7326.eaf"
27024.599,27025.58,0.981,"C",,,,"7326.eaf"
27026.36,27027.468,1.108,"C",,,,"7326.eaf"
27028.266,27030.64,2.374,"C",,,,"7326.eaf"
27031.516,27031.912,0.396,"C",,,"1","7326.eaf"
27034.416,27034.672,0.256,"C",,,"1","7326.eaf"
27035.704,27036.79,1.086,"C",,,"1","7326.eaf"
27038.282,27039.938,1.656,"C",,,"1","7326.eaf"
27041.088,27041.532,0.444,"N",,,,"7326.eaf"
27043.045,27044.092,1.047,"N",,,,"7326.eaf"
27044.782,27045.606,0.824,"N",,,,"7326.eaf"
27049.204,27049.562,0.358,"N",,,,"7326.eaf"
27051.312,27051.86,0.548,"N",,,,"7326.eaf"
27056.656,27058.328,1.672,"C",,,"1","7326.eaf"
27059.0,27059.188,0.188,"N",,,,"7326.eaf"
27059.687,27060.437,0.75,"N",,,,"7326.eaf"
27060.688,27061.266,0.578,"N",,,,"7326.eaf"
27062.796,27064.593,1.797,"C",,,"1","7326.eaf"
27069.734,27072.532,2.798,"C",,,,"7326.eaf"
27073.782,27074.827,1.045,"C",,,"1","7326.eaf"
27075.968,27076.714,0.746,"C",,,,"7326.eaf"
27078.563,27080.305,1.742,"C",,,"1","7326.eaf"
27081.259,27082.198,0.939,"C",,,"1","7326.eaf"
27082.787,27083.662,0.875,"C",,,"1","7326.eaf"
27084.061,27085.715,1.654,"C",,,"1","7326.eaf"
27086.75,27087.188,0.438,"N",,,,"7326.eaf"
27089.344,27090.938,1.594,"C",,,"1","7326.eaf"
27091.704,27092.953,1.249,"N",,,,"7326.eaf"
27093.536,27094.578,1.042,"C",,,,"7326.eaf"
27095.468,27096.07,0.602,"C",,,,"7326.eaf"
27097.046,27098.817,1.771,"C",,,,"7326.eaf"
27099.487,27101.722,2.235,"N",,,,"7326.eaf"
27102.246,27103.46,1.214,"C",,,,"7326.eaf"
27103.968,27105.688,1.72,"N",,,,"7326.eaf"
27106.25,27107.049,0.799,"C",,,,"7326.eaf"
27108.0,27109.032,1.032,"C",,,,"7326.eaf"
27109.89,27110.944,1.054,"C",,,"1","7326.eaf"
27111.734,27112.869,1.135,"C",,,"1","7326.eaf"
27113.296,27115.31,2.014,"C",,,"1","7326.eaf"
27115.31,27115.328,0.018,"C","T","ila.","1","7326.eaf"
27115.328,27115.61,0.282,,"T","ila.",,"7326.eaf"
27116.594,27117.942,1.348,"N",,,,"7326.eaf"
27131.75,27133.124,1.374,"N",,,,"7326.eaf"
27134.124,27136.828,2.704,"C",,,"1","7326.eaf"
27137.86,27139.148,1.288,"C",,,,"7326.eaf"
27139.378,27139.938,0.56,,"T","ch'enan.",,"7326.eaf"
27139.938,27140.798,0.86,"C","T","ch'enan.",,"7326.eaf"
27140.798,27141.124,0.326,"C",,,,"7326.eaf"
27141.39,27142.941,1.551,"N",,,,"7326.eaf"
27144.02,27146.938,2.918,"N",,,,"7326.eaf"
27147.562,27147.811,0.249,"N",,,,"7326.eaf"
27148.688,27152.032,3.344,"Y",,,,"7326.eaf"
27152.688,27155.192,2.504,"Y",,,,"7326.eaf"
27155.192,27155.67,0.478,"Y","T","la'.",,"7326.eaf"
27155.67,27155.812,0.142,"Y",,,,"7326.eaf"
27157.261,27157.814,0.553,"C",,,"1","7326.eaf"
27157.897,27158.433,0.536,,"T","la'i.",,"7326.eaf"
27161.532,27161.89,0.358,"N",,,,"7326.eaf"
27163.182,27163.524,0.342,"N",,,,"7326.eaf"
27163.717,27164.055,0.338,"N",,,,"7326.eaf"
27165.078,27166.167,1.089,"C",,,,"7326.eaf"
27176.282,27176.532,0.25,"N",,,,"7326.eaf"
27177.54,27177.855,0.315,"C",,,,"7326.eaf"
27178.672,27178.984,0.312,"N",,,,"7326.eaf"
27180.046,27180.578,0.532,"N",,,,"7326.eaf"
27186.359,27186.925,0.566,"C",,,"1","7326.eaf"
27188.282,27188.5,0.218,"C",,,"1","7326.eaf"
27191.984,27193.89,1.906,"C",,,"1","7326.eaf"
27200.094,27200.5,0.406,"C",,,,"7326.eaf"
27201.062,27201.484,0.422,"N",,,,"7326.eaf"
27202.204,27203.204,1.0,"N",,,,"7326.eaf"
27212.219,27212.656,0.437,"N",,,,"7326.eaf"
27213.64,27214.216,0.576,"C",,,,"7326.eaf"
27214.848,27216.66,1.812,,"T","maxa' ti ts'i a chu' i ya jt'enbet a wayatik.",,"7326.eaf"
27216.878,27219.52,2.642,"Y",,,,"7326.eaf"
27260.351,27265.252,4.901,"Y",,,,"7326.eaf"
27265.252,27265.805,0.553,"Y","T","ch'enanas i mm.",,"7326.eaf"
27265.805,27267.203,1.398,,"T","ch'enanas i mm.",,"7326.eaf"
27379.005,27380.829,1.824,,"T","k'un k'un k'un k'un &=laughs.",,"7326.eaf"
27389.154,27390.054,0.9,,"T","mame' xch'ayatkoel i.",,"7326.eaf"
27393.506,27393.756,0.25,"N",,,,"7326.eaf"
27397.016,27398.454,1.438,"C",,,"M","7326.eaf"
27398.758,27399.208,0.45,,"T","bistuk lach'aykoel?",,"7326.eaf"
27399.648,27399.9,0.252,"C",,,"1","7326.eaf"
27400.012,27400.851,0.839,,"T","mach'a yalbet?",,"7326.eaf"
27402.202,27402.5,0.298,"N",,,,"7326.eaf"
27404.411,27404.86,0.449,,"T","la'ix me a.",,"7326.eaf"
27405.997,27407.578,1.581,,"T","maxa' ch'ayixkoelats'in.",,"7326.eaf"
27407.578,27407.827,0.249,"C","T","maxa' ch'ayixkoelats'in.",,"7326.eaf"
27407.827,27408.625,0.798,"C",,,,"7326.eaf"
27411.296,27411.585,0.289,"C",,,"1","7326.eaf"
27413.835,27414.541,0.706,,"T","la li'i la li'i.",,"7326.eaf"
27416.891,27417.243,0.352,,"T","mm.",,"7326.eaf"
27418.783,27419.194,0.411,,"T","ila.",,"7326.eaf"
27420.61,27421.296,0.686,"C",,,"M","7326.eaf"
27422.004,27422.649,0.645,,"U","0.",,"7326.eaf"
27422.934,27423.607,0.673,,"T","xtalatix a.",,"7326.eaf"
27424.25,27425.282,1.032,"C",,,"M","7326.eaf"
27426.243,27427.357,1.114,,"T","pipip@c.",,"7326.eaf"
27428.282,27428.602,0.32,"C",,,"M","7326.eaf"
27428.602,27429.124,0.522,"C","T","pipip@c pipi@c im.","M","7326.eaf"
27429.124,27430.653,1.529,,"T","pipip@c pipi@c im.",,"7326.eaf"
27433.351,27433.816,0.465,,"T","tsaka.",,"7326.eaf"
27434.565,27435.05,0.485,,"T","xit.",,"7326.eaf"
27436.482,27438.411,1.929,,"T","pipip@c pipip@c pipip@c au.",,"7326.eaf"
27439.306,27439.509,0.203,"N",,,,"7326.eaf"
27439.779,27440.376,0.597,,"T","jiche'.",,"7326.eaf"
27442.954,27445.172,2.218,"C",,,,"7326.eaf"
27445.516,27445.593,0.077,"N",,,,"7326.eaf"
27445.593,27446.015,0.422,"N","T","jichuk i.",,"7326.eaf"
27446.015,27446.188,0.173,"N",,,,"7326.eaf"
27446.688,27447.656,0.968,"N",,,,"7326.eaf"
27447.716,27449.188,1.472,,"T","mm mm mm mm mm.",,"7326.eaf"
27449.668,27450.188,0.52,"N",,,,"7326.eaf"
27451.11,27452.422,1.312,"N",,,,"7326.eaf"
27452.793,27453.783,0.99,,"T","jajchan xbatix a.",,"7326.eaf"
27455.084,27456.418,1.334,,"T","ch'uname yyy.",,"7326.eaf"
27456.418,27457.069,0.651,"N","T","ch'uname yyy.",,"7326.eaf"
27457.069,27458.328,1.259,"N",,,,"7326.eaf"
27462.188,27463.286,1.098,"C",,,,"7326.eaf"
27463.286,27463.606,0.32,"C","T","jmm.",,"7326.eaf"
27463.606,27465.188,1.582,"C",,,,"7326.eaf"
27468.516,27469.624,1.108,"N",,,,"7326.eaf"
27474.68,27474.876,0.196,,"T","ila.",,"7326.eaf"
27474.876,27475.216,0.34,"C","T","ila.","1","7326.eaf"
27475.216,27475.282,0.066,"C",,,"1","7326.eaf"
27476.438,27478.245,1.807,,"T","lats'i ila 'wil yixtab xi.",,"7326.eaf"
27480.376,27480.718,0.342,"C",,,"1","7326.eaf"
27481.287,27481.62,0.333,"C",,,"1","7326.eaf"
27482.175,27482.689,0.514,,"T","mm.",,"7326.eaf"
27484.3,27484.933,0.633,,"T","ja'in ch'i.",,"7326.eaf"
27490.812,27490.902,0.09,"N",,,,"7326.eaf"
27493.669,27494.972,1.303,,"T","pipip@c xi.",,"7326.eaf"
27495.387,27496.653,1.266,,"T","pipipip@c xi.",,"7326.eaf"
27497.851,27498.556,0.705,,"T","ile ch'i.",,"7326.eaf"
27502.203,27503.38,1.177,,"T","uy xi.",,"7326.eaf"
27504.433,27505.181,0.748,,"T","uy xi.",,"7326.eaf"
27506.081,27506.778,0.697,,"T","uy xi.",,"7326.eaf"
27508.671,27509.465,0.794,,"T","jich'ini (mailia).",,"7326.eaf"
27510.489,27511.693,1.204,,"T","jich'ini jich'ini jich'ini.",,"7326.eaf"
27512.128,27512.839,0.711,"C",,,"1","7326.eaf"
27514.241,27515.85,1.609,,"T","pipipipipip@c xi.",,"7326.eaf"
27525.273,27525.701,0.428,,"T","ila.",,"7326.eaf"
27526.003,27526.256,0.253,,"T","pip@c oo pipip@c xi.",,"7326.eaf"
27526.256,27527.394,1.138,"C","T","pip@c oo pipip@c xi.","M","7326.eaf"
27527.394,27528.211,0.817,,"T","pip@c oo pipip@c xi.",,"7326.eaf"
27529.0,27529.387,0.387,"C",,,"1","7326.eaf"
27529.414,27531.321,1.907,,"T","pip@c oo pipip@c xi.",,"7326.eaf"
27535.93,27537.046,1.116,"C",,,,"7326.eaf"
27537.624,27538.354,0.73,"C",,,,"7326.eaf"
27538.354,27538.766,0.412,"C","T","ja'in ch'i.",,"7326.eaf"
27538.766,27538.883,0.117,,"T","ja'in ch'i.",,"7326.eaf"
27539.282,27540.124,0.842,"C",,,,"7326.eaf"
27540.384,27541.528,1.144,,"T","lok'estiktalini aya sim te a.",,"7326.eaf"
27543.8,27545.824,2.024,,"T","ya me xlok'tal binti sbil ma' ya' xi'?",,"7326.eaf"
27546.672,27547.071,0.399,,"T","ja'in ch'i.",,"7326.eaf"
27547.873,27550.378,2.505,,"T","ay mete yyy ja'in ch'i.",,"7326.eaf"
27551.554,27552.567,1.013,,"T","<ya jxi' ch'i> [=! imitates].",,"7326.eaf"
27553.972,27554.837,0.865,,"T","<ay ya xi'> [=! imitates].",,"7326.eaf"
27557.405,27558.075,0.67,,"T","ja'in ch'i.",,"7326.eaf"
27558.188,27559.338,1.15,,"T","ma bi te ay a ja'in ch'i.",,"7326.eaf"
27560.274,27560.988,0.714,,"T","<sit> [=! imitates].",,"7326.eaf"
27562.418,27563.189,0.771,,"T","<ju sit> [=! imitates].",,"7326.eaf"
27565.14,27565.406,0.266,"N",,,,"7326.eaf"
27565.677,27566.777,1.1,,"T","<ju sit ch'i> [=! imitates].",,"7326.eaf"
27569.328,27571.396,2.068,"C",,,,"7326.eaf"
27571.458,27572.172,0.714,,"T","sit sit sit.",,"7326.eaf"
27572.172,27572.39,0.218,"C","T","sit sit sit.",,"7326.eaf"
27572.39,27573.032,0.642,"C",,,,"7326.eaf"
27573.73,27574.864,1.134,,"T","(mame') xch'ayatkoel i.",,"7326.eaf"
27575.2,27575.692,0.492,"C",,,"1","7326.eaf"
27576.344,27577.665,1.321,,"T","mame' xch'ayatkoel.",,"7326.eaf"
27578.734,27579.487,0.753,"C",,,,"7326.eaf"
27579.487,27579.578,0.091,"C","T","jmm.",,"7326.eaf"
27579.578,27580.007,0.429,,"T","jmm.",,"7326.eaf"
27580.484,27581.672,1.188,"N",,,,"7326.eaf"
27581.841,27583.632,1.791,,"T","ay te ala cristiano@s:spa a.",,"7326.eaf"
27584.168,27585.468,1.3,,"T","ala gente@s:spa.",,"7326.eaf"
27586.532,27586.689,0.157,"N",,,,"7326.eaf"
27586.689,27587.046,0.357,"N","T","jmm.",,"7326.eaf"
27587.046,27587.527,0.481,,"T","jmm.",,"7326.eaf"
27587.89,27588.959,1.069,"C",,,,"7326.eaf"
27588.959,27589.062,0.103,"C","T","ala kirsiano@s:spa.",,"7326.eaf"
27589.062,27590.148,1.086,,"T","ala kirsiano@s:spa.",,"7326.eaf"
27591.016,27592.675,1.659,,"T","kirsiano@s:spa kirsiano@s:spa kirsiano@s:spa.",,"7326.eaf"
27594.314,27595.747,1.433,,"T","maxa' ch'oj i.",,"7326.eaf"
27595.747,27595.872,0.125,"C","T","maxa' ch'oj i.","1","7326.eaf"
27595.872,27596.121,0.249,"C",,,"1","7326.eaf"
27596.121,27596.297,0.176,"C","T","bametsakatal i tajinanme te a.","1","7326.eaf"
27596.297,27596.962,0.665,,"T","bametsakatal i tajinanme te a.",,"7326.eaf"
27596.962,27597.381,0.419,"N","T","bametsakatal i tajinanme te a.",,"7326.eaf"
27597.381,27597.993,0.612,,"T","bametsakatal i tajinanme te a.",,"7326.eaf"
27599.0,27600.202,1.202,"C",,,"M","7326.eaf"
27600.202,27600.266,0.064,"C","T","jmm ba tajinan te a.","M","7326.eaf"
27600.266,27601.466,1.2,,"T","jmm ba tajinan te a.",,"7326.eaf"
27602.492,27603.993,1.501,,"T","yyy mame' xt'uxajat te a.",,"7326.eaf"
27604.513,27605.063,0.55,,"T","ja'i li'i.",,"7326.eaf"
27605.422,27605.718,0.296,"N",,,,"7326.eaf"
27606.391,27608.603,2.212,,"T","tajinan sok me ach'in ach'in binti sbile.",,"7326.eaf"
27609.467,27609.652,0.185,,"T","ban i.",,"7326.eaf"
27609.652,27610.097,0.445,"N","T","ban i.",,"7326.eaf"
27610.097,27611.125,1.028,"N",,,,"7326.eaf"
27611.125,27611.938,0.813,"N","T","yyy tajinan i.",,"7326.eaf"
27611.938,27612.674,0.736,,"T","yyy tajinan i.",,"7326.eaf"
27613.312,27614.156,0.844,"C",,,"M","7326.eaf"
27614.97,27616.094,1.124,,"T","tajinan i.",,"7326.eaf"
27616.617,27617.61,0.993,,"T","ila te'.",,"7326.eaf"
27623.266,27623.546,0.28,"C",,,"1","7326.eaf"
27624.124,27624.342,0.218,"C",,,"M","7326.eaf"
27624.342,27625.181,0.839,"C","T","jmm.","M","7326.eaf"
27625.181,27625.416,0.235,"C",,,"M","7326.eaf"
27625.416,27625.61,0.194,"C","T","tajinan i.","M","7326.eaf"
27625.61,27626.508,0.898,,"T","tajinan i.",,"7326.eaf"
27628.392,27632.409,4.017,"N",,,,"7326.eaf"
27638.038,27638.584,0.546,"C",,,"1","7326.eaf"
27639.04,27641.4,2.36,"C",,,,"7326.eaf"
27642.004,27642.876,0.872,"C",,,,"7326.eaf"
27643.838,27644.489,0.651,"N",,,,"7326.eaf"
27645.486,27646.418,0.932,,"T","jich'ini.",,"7326.eaf"
27649.351,27651.5,2.149,"C",,,"1","7326.eaf"
27655.156,27655.688,0.532,"C",,,"1","7326.eaf"
27664.61,27666.038,1.428,"C",,,"1","7326.eaf"
27666.64,27668.0,1.36,"C",,,"1","7326.eaf"
27668.796,27669.89,1.094,"C",,,"1","7326.eaf"
27670.454,27671.484,1.03,"C",,,"1","7326.eaf"
27672.323,27673.484,1.161,"C",,,"1","7326.eaf"
27674.204,27675.25,1.046,"C",,,"1","7326.eaf"
27676.406,27677.008,0.602,"C",,,"1","7326.eaf"
27731.17,27731.45,0.28,"N",,,,"7326.eaf"
27732.25,27735.37,3.12,"C",,,"M","7326.eaf"
27735.92,27737.64,1.72,"C",,,"M","7326.eaf"
27738.406,27739.25,0.844,"C",,,"M","7326.eaf"
27755.954,27756.922,0.968,"C",,,"1","7326.eaf"
27764.0,27764.688,0.688,"N",,,,"7326.eaf"
27768.156,27769.172,1.016,"C",,,"1","7326.eaf"
27769.984,27773.376,3.392,"C",,,"1","7326.eaf"
27773.88,27774.844,0.964,"C",,,"1","7326.eaf"
27775.97,27776.954,0.984,"C",,,"1","7326.eaf"
27778.032,27780.6,2.568,"C",,,"1","7326.eaf"
27780.99,27782.73,1.74,"N",,,,"7326.eaf"
27783.21,27783.54,0.33,"N",,,,"7326.eaf"
27784.188,27786.172,1.984,"C",,,"1","7326.eaf"
27787.062,27787.344,0.282,"N",,,,"7326.eaf"
27797.046,27800.484,3.438,"C",,,,"7326.eaf"
27804.14,27805.11,0.97,"C",,,"M","7326.eaf"
27805.75,27807.431,1.681,"C",,,"1","7326.eaf"
27807.532,27808.11,0.578,"N",,,,"7326.eaf"
27808.468,27813.271,4.803,"Y",,,,"7326.eaf"
27813.64,27815.25,1.61,"N",,,,"7326.eaf"
27816.172,27817.75,1.578,"C",,,,"7326.eaf"
27818.844,27819.656,0.812,"N",,,,"7326.eaf"
27820.016,27820.282,0.266,"N",,,,"7326.eaf"
27821.231,27822.64,1.409,"N",,,,"7326.eaf"
27833.0,27836.071,3.071,"C",,,,"7326.eaf"
27836.468,27837.938,1.47,"N",,,,"7326.eaf"
27838.624,27840.282,1.658,"N",,,,"7326.eaf"
27840.75,27841.704,0.954,"N",,,,"7326.eaf"
27842.032,27842.844,0.812,"N",,,,"7326.eaf"
27842.991,27843.411,0.42,"N",,,,"7326.eaf"
27843.704,27844.251,0.547,"N",,,,"7326.eaf"
27844.562,27845.922,1.36,"N",,,,"7326.eaf"
27846.454,27848.61,2.156,"N",,,,"7326.eaf"
27849.094,27850.672,1.578,"N",,,,"7326.eaf"
27851.124,27852.385,1.261,"N",,,,"7326.eaf"
27852.64,27853.696,1.056,"N",,,,"7326.eaf"
27854.218,27854.984,0.766,"C",,,"1","7326.eaf"
27855.969,27856.648,0.679,,"T","&=laughs.",,"7326.eaf"
27856.648,27856.77,0.122,"N","T","&=laughs.",,"7326.eaf"
27856.77,27857.49,0.72,"N",,,,"7326.eaf"
27857.69,27858.672,0.982,"N",,,,"7326.eaf"
27858.951,27859.712,0.761,,"T","tajinan i.",,"7326.eaf"
27859.832,27860.633,0.801,,"T","intaba'ay ch'i.",,"7326.eaf"
27860.793,27861.254,0.461,"N",,,,"7326.eaf"
27862.294,27862.895,0.601,,"T","jm.",,"7326.eaf"
27863.346,27863.846,0.5,"C",,,,"7326.eaf"
27864.377,27865.207,0.83,"C",,,"1","7326.eaf"
27865.207,27865.468,0.261,"C","T","mm.","1","7326.eaf"
27865.468,27866.348,0.88,,"T","mm.",,"7326.eaf"
